route,routeName,tsm_id,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,SR_status,Verified (Y/N),Deptt.,Sub_Deptt.,name,Shop_Code,zxc,zxc
274510,Rahul Sharmas Route,170866,"G-8, G-10, Plot No. A-7,8,9, Samrat Bhawan,Ranjit ",Ranjit Nagar,Delhi,West Delhi,Delhi,,,,,8629071216,,,Surjeet ji,28.6505768,77.1571241,Rahul Sharma,Rajan Lajras,3413470,ISOFF138,Hundred Dollar Dept. Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,22-04-2018 15:05,Rahul Sharma,,,,62,Active,,L-12,Pvt,Hundred Dollar Dept. Store,,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"33, Defence Colony Market, New Delhi , New Delhi, ",Defence Colony,Delhi,New Delhi,Delhi,,,,,9811619027,,,jimmy,28.5738156,77.230402,Rajinder Singh,Rajan Lajras,3413524,ISOFF192,The Taste (Departmental Store),NA,15-03-2018 14:21,169480,Maneesh Kumar,04-04-2018 12:16,Rajinder Singh,,,,62,Active,,L-12,Pvt,The Taste (Departmental Store),,#N/A,#N/A
274509,Dhiraj Mishras Route,170866,"Shop 4,5 Ramji Lal Complex, Dda Central Market, Ka",Kalkaji,Delhi,South Delhi,Delhi,,,,,9212361225,,,manish g,28.530537,77.2574953,Dhiraj Mishra,Rajan Lajras,3413540,ISOFF208,Ten To Ten Departmental,NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 15:03,Dhiraj Mishra,,,,62,Active,,L-12,Pvt,Ten To Ten Departmental,,#N/A,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No-5,Plot No-14, Neelkanth Chambers-2,Lsc Sai",Sainik Enclave,Delhi,East Delhi,Delhi,,,,,9873287746,,,hari,28.6964928,77.3144799,Rajesh Kumar Chauhan,Rajan Lajras,3413542,ISOFF210,A2Z Security Systems,NA,15-03-2018 14:21,169480,Maneesh Kumar,04-04-2018 18:00,Rajesh Kumar Chauhan,,,,62,Active,,L-12,Pvt,A2Z Security Systems,,#N/A,#N/A
274506,Rajesh Kumar Chauhans Route,170866,"Shop No 107 Station Box Dilshad Garden Metro Stati, Delhi, Delhi, Delhi, 110095",Dilshad Garden,Delhi,East Delhi,Delhi,India,,,,,,,,0,0,Rajesh Kumar Chauhan,Rajan Lajras,3413574,ISOFF241,Shagun Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Shagun Departmental Store,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"Shop No.35,Gf., Basant Lok,New Delhi, Delhi, Delhi",Basant Lok,Delhi,New Delhi,Delhi,,,,,8860645396,,,Ashok Kumae,28.5581191,77.164144,Sanjay Kumar,Rajan Lajras,3413636,ISOFF303,Ashi Exports Private Limited,NA,15-03-2018 14:21,169480,Maneesh Kumar,04-05-2018 15:56,Sanjay Kumar,,,,62,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"Shop No.1,Lsc, B-6, Commercial, Complex, Safdarjun",Safdarjung Enclave,Delhi,New Delhi,Delhi,,,,,9711313481,,,Deepak ,28.559296,77.1959078,Sanjay Kumar,Rajan Lajras,3413640,ISOFF307,Evergood Packaging Pvt. Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,19-04-2018 13:43,Sanjay Kumar,,,,62,Active,,L-12,Pvt,Evergood Packaging Pvt. Ltd.,,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"Plot No-16, Basement Community Centre, Pvr Saket M",Malviya Nagar,Delhi,South Delhi,Delhi,,,,,7289896186,,,Mr.Ashu,28.5233691,77.2072431,Rajinder Singh,Rajan Lajras,3413667,ISOFF334,Ashi Exports Private Limited,NA,15-03-2018 14:21,169480,Maneesh Kumar,21-04-2018 15:37,Rajinder Singh,,,,62,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"Shop. No - 11, Csc, Dda Market, Lado Sarai, New De",Lado Sarai,Delhi,South Delhi,Delhi,,,,,9312565841,,,Aggarwal,28.5271193,77.1952278,Sanjay Kumar,Rajan Lajras,3413685,ISOFF352,Snehari Deptt Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-04-2018 15:44,Sanjay Kumar,,,,62,Active,,L-12,Pvt,Snehari Deptt Store,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"58, Basant Lok, Vasant Vihar New Delhi, New Delhi,",Vasant Vihar,Delhi,South West Delhi,Delhi,,,,,9312565847,,,Gangadhar,28.5543654,77.1648729,Sanjay Kumar,Rajan Lajras,3413699,ISOFF366,Marche Food Co. Pvt. Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 15:34,Sanjay Kumar,,,,62,Active,,L-12,Pvt,Marche Food Co. Pvt. Ltd,,#N/A,#N/A
274508,Sanjay Kumars Route,170866,"20,Basant Lok,Vasant Vihar, 20,Basant Lok,Vasant V",Vasant Vihar,Delhi,South West Delhi,Delhi,,,,,8010973378,,,vicky,28.5587863,77.1639476,Sanjay Kumar,Rajan Lajras,3413700,ISOFF367,New Modern Bazaar Departmental Stores Pvt.Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,05-04-2018 14:53,Sanjay Kumar,,,,62,Active,,L-12,Pvt,New Modern Bazaar Departmental Stores Pvt.Ltd.,,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No. C-17,18,19,20, Blcck No-19, Nehru Market ",Kalyanpuri,Delhi,East Delhi,Delhi,,,,,9910499651,,,Akash giri g,28.6139044,77.3110527,Manoj Ram Rajput,Rajan Lajras,3413704,ISOFF371,Akash Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-04-2018 15:17,Manoj Ram Rajput,,,,62,Active,,L-12,Pvt,Akash Departmental Store,,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No 2,3,4,5 V4 Mayur Plaza Ground Floor, Plot ",Mayur Vihar Ph 3,Delhi,East Delhi,Delhi,,,,,9718180095,,,Manjeet ,28.607525,77.3391596,Manoj Ram Rajput,Rajan Lajras,3413729,ISOFF396,Kumar Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,10-04-2018 16:16,Manoj Ram Rajput,,,,62,Active,,L-12,Pvt,Kumar Departmental Store,,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"Shop No-7,8,9 & 13 Csc 4, Sector B Kondli, Gharoli, Delhi, New Delhi, Delhi","Kondli, Gharoli",Delhi,East Delhi,Delhi,India,,,,,,,,0,0,Manoj Ram Rajput,Rajan Lajras,3413737,ISOFF404,Narendra Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Narendra Departmental Store,,#N/A,#N/A
274512,Manoj Rais Route,170867,"Shop No. G-49,50,51 Vardhman Fashion Mall Road No.",Pitampura,Delhi,North Delhi,Delhi,,,,,9717499501,,,Sushil ji,28.6884312,77.1140063,Manoj Rai,Sanjeev Kumar,3413771,ISOFF630,M/S Globe Tech Industrial Product,NA,15-03-2018 14:21,169480,Maneesh Kumar,05-04-2018 14:27,Manoj Rai,,,,62,Active,,L-12,Pvt,M/S Globe Tech Industrial Product,,#N/A,#N/A
274512,Manoj Rais Route,170867,"Shop No-30,31, Csc Dda Market, Sector-17, Rohini, ",Rohini,Delhi,North West Delhi,Delhi,,,,,9599803232,,,Santosh kumar,28.73960617,77.11601114,Manoj Rai,Sanjeev Kumar,3413793,ISOFF652,Dream Unleashed Mart Pvt Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,05-04-2018 18:25,Manoj Rai,,,,62,Active,,L-12,Pvt,Dream Unleashed Mart Pvt Ltd.,,#N/A,#N/A
274512,Manoj Rais Route,170867,"Plot No 5 Service Center Gf Oppisite, Sector-11 Ex",Rohini,Delhi,North West Delhi,Delhi,,,,,8802142021,,,shivam,28.7378186,77.1107302,Manoj Rai,Sanjeev Kumar,3413821,ISOFF680,Royal Queen Trading Private Limited,NA,15-03-2018 14:21,169480,Maneesh Kumar,22-04-2018 12:29,Manoj Rai,,,,62,Active,,L-12,Pvt,Royal Queen Trading Private Limited,,#N/A,#N/A
274513,Vinod Singh Khetwals Route,170867,"Ground Floor, Plot No.12, Rampura, Shopping Centre",Lawrence Road,Delhi,North West Delhi,Delhi,,,,,7042170637,,,mr shiv kumar,28.6815822,77.1502328,Vinod Singh Khetwal,Sanjeev Kumar,3413826,ISOFF685,Shri Banke Bihari Trading Co.,NA,15-03-2018 14:21,169480,Maneesh Kumar,28-04-2018 13:36,Vinod Singh Khetwal,,,,62,Active,,L-12,Pvt,Shri Banke Bihari Trading Co.,,#N/A,#N/A
274512,Manoj Rais Route,170867,"Shop No-A-25, Mangolpuri, Industrial Area Phase- I",Mangolpuri,Delhi,North West Delhi,Delhi,,,,,8447209695,,,Narainder kumar,28.6861236,77.0823766,Manoj Rai,Sanjeev Kumar,3413830,ISOFF689,Yash Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-04-2018 14:17,Manoj Rai,,,,62,Active,,L-12,Pvt,Yash Departmental Store,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Ng-3,4 Nikita Tower-Ll Commercial Complex Naniwala",Azadpur,Delhi,North Delhi,Delhi,,,,,9876855451,,,pardeep,28.7103933,77.1788901,Vineet Kumar Rana,Sanjeev Kumar,3413843,ISOFF702,Ace Integres Projects Private Limited,NA,15-03-2018 14:21,169480,Maneesh Kumar,07-04-2018 14:27,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Ace Integres Projects Private Limited,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop G-33,34,60, Vardhman Fortune Mall, Plot No.B,",Dilkush Bagh,Delhi,North Delhi,Delhi,,,,,9868532512,,,raju,28.7020145,77.1822385,Vineet Kumar Rana,Sanjeev Kumar,3413845,ISOFF704,Ankit Electronics,NA,15-03-2018 14:21,169480,Maneesh Kumar,12-04-2018 13:07,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Ankit Electronics,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No- 140 Mall Road Kingsway Camp, Delhi, Delhi",Kingsway Camp,Delhi,North Delhi,Delhi,,,,,7053340956,,,ram jeet,28.6982838,77.2053989,Vineet Kumar Rana,Sanjeev Kumar,3413875,ISOFF734,Narendra Deparrtmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,20-04-2018 10:53,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Narendra Deparrtmental Store,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No-S1/3 &1/4,Ground Floor, Lusa Tower,Naniwal",Azadpur,Delhi,North Delhi,Delhi,,,,,9873003231,,,durgan,28.7093152,77.1776797,Vineet Kumar Rana,Sanjeev Kumar,3413876,ISOFF735,Oberois Trackers Pvt.Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,07-04-2018 15:29,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Oberois Trackers Pvt.Ltd,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No.A-27, And A-28, Lsc Market, Main Road Jaha",Jahangir Puri,Delhi,North Delhi,Delhi,,,,,9868580870,,,ranjeet,28.7292229,77.166168,Vineet Kumar Rana,Sanjeev Kumar,3413877,ISOFF736,Paradise Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-04-2018 14:05,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Paradise Departmental Store,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No. 19,20 &21, Gujrawala Town, Part 1, Delhi, Delhi, Delhi, 110009",Gujrawala Town,Delhi,North Delhi,Delhi,India,,,,,,,,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413886,ISOFF745,The Brew Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 20:07,Maneesh Kumar,,,,13,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"G 59,60 & 73, Vardhman Mall , L.S.C. Pocket 10, Se",Narela,Delhi,North West Delhi,Delhi,,,,,9958270631,,,sonu,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413888,ISOFF747,Ashi Exports Private Limited,NA,15-03-2018 14:21,169480,Maneesh Kumar,06-05-2018 14:33,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Cw-264, Sanjay Kumar Gandhi Transport Nagar, Delhi",S.G.Transport Nagar-Ii,Delhi,North West Delhi,Delhi,,,,,9999978094,,,anil,28.742486,77.1486912,Vineet Kumar Rana,Sanjeev Kumar,3413913,ISOFF772,Shree Bankey Bihari Ji Traders(Departmental Store),NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 14:33,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Shree Bankey Bihari Ji Traders(Departmental Store),,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Shop No.50, Transport Center, Azadpur, Subzimandi, Delhi, Delhi, 110033",Azadpur,Delhi,North West Delhi,Delhi,India,,,,,,,,0,0,Vineet Kumar Rana,Sanjeev Kumar,3413920,ISOFF779,The Brew Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 20:08,Maneesh Kumar,,,,13,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274511,Vineet Kumar Ranas Route,170867,"Cw-265 Sanjay Kumar Gandhi Transport Nagar, Delhi,",S.G.Transport Nagar-Ii,Delhi,North West Delhi,Delhi,,,,,8383989080,,,pankaj,28.7423077,77.1487127,Vineet Kumar Rana,Sanjeev Kumar,3413921,ISOFF780,Udi Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,13-04-2018 13:50,Vineet Kumar Rana,,,,62,Active,,L-12,Pvt,Udi Departmental Store,,#N/A,#N/A
274513,Vinod Singh Khetwals Route,170867,"Shop No-1 To 4 Kanahaiya Nagar Metro Station, New Delhi, Delhi, Delhi",Kanahaiya Nagar,Delhi,NORTH WEST DELHI,Delhi,India,,,,,,,,0,0,Vinod Singh Khetwal,Sanjeev Kumar,3413983,ISOFF842,Natural Departmental Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Natural Departmental Store,,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Shop No.B-24, Ground Floor, B-Block,Community Cent",,Delhi,West Delhi,Delhi,,,,,8470009869,,,Robin,28.6294125,77.0911952,Deepak Sharma,Jitender Rajokharia,3421307,ISOFF469,The Brew Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,06-04-2018 17:00,Deepak Sharma,,,,62,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Lgf Pacific Mall Khayla, Community Centre Shivaji ","Pacific Mall, Tagore garden",Delhi,North West Delhi,Delhi,,,,,8130704171,,,Arun,28.6425276,77.1063446,Deepak Sharma,Jitender Rajokharia,3421310,ISOFF472,Max Hyper Market India P Ltd,NA,16-03-2018 15:46,169480,Maneesh Kumar,06-04-2018 14:47,Deepak Sharma,,,,62,Active,,L-12,Pvt,Max Hyper Market India P Ltd,,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"A-11, Ground Floor, Community, Centre, Naraina New",,Delhi,South West Delhi,Delhi,,,,,9953245457,,,rajmal,28.6257904,77.1428534,Deepak Sharma,Jitender Rajokharia,3421312,ISOFF474,9 To 9 Departmental Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,11-04-2018 13:36,Maneesh Kumar,,,,62,Active,,L-12,Pvt,9 To 9 Departmental Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"13/3,5,6, Dda Shopping Complex, Delhi Cantt, Nangal Raya, New Delhi, Delhi, 110046",,Delhi,South West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421313,ISOFF475,99 Departmental Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,99 Departmental Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No. G-1,G-2,G-3,G-4,G-5,G-6, Plot 8, Facility",,Delhi,South West Delhi,Delhi,,,,,8287685189,,,ajay,28.6183718,77.112846,Jitender Pal,Jitender Rajokharia,3421314,ISOFF476,Ashi Exports Private Limited,NA,16-03-2018 15:46,169480,Maneesh Kumar,05-04-2018 13:53,Jitender Pal,,,,62,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"D-8 Ground Floor Phase-2 Mayapuri, Mayapuri Industrial Area, Delhi, Delhi, 110064",,Delhi,South West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421315,ISOFF477,Bhairav Departmental Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Bhairav Departmental Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Plot No-9 (Shop No-3,4 & 6), Community Center, Nar",,Delhi,South West Delhi,Delhi,,,,,8076275894,,,sunny,28.6325815,77.1384044,Jitender Pal,Jitender Rajokharia,3421320,ISOFF482,Koncord Advisory Pvt Ltd,NA,16-03-2018 15:46,169480,Maneesh Kumar,07-04-2018 16:50,Jitender Pal,,,,62,Active,,L-12,Pvt,Koncord Advisory Pvt Ltd,,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Shop No.1,1B &2 , Plot No 27 Community Center, Nar",,Delhi,South West Delhi,Delhi,,,,,7011034752,,,Rahul,28.6312911,77.1381641,Deepak Sharma,Jitender Rajokharia,3421326,ISOFF488,The Brew Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,12-04-2018 17:25,Deepak Sharma,,,,62,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"A-9,10, Gf, Lsc, Shivaji Enclave, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421332,ISOFF494,Ashi Exports Private Limited,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274712,Deepak Sharmas Routes,171026,"Shop No.29, Main Market, Moti Nagar, New Delhi, Delhi, Delhi, 110015",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Deepak Sharma,Jitender Rajokharia,3421333,ISOFF495,Ashi Exports Private Limited,NA,16-03-2018 15:46,169480,Maneesh Kumar,11-04-2018 13:43,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Ashi Exports Private Limited,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No.18.East Avenue Market, East Avenue Mkt Set 1Eastavenue Roadpunjabibagh, Delhi, Delhi, 110026",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421340,ISOFF502,Hot Spot Dept. Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Hot Spot Dept. Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No: 2,3,4,5 & 11 Ground Floor Lsc Phase -Ii, Bodela(Cghs) Plot No:2 Vikas Puri, Delhi, Delhi, 110018",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421341,ISOFF503,J G'S Departmental Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,J G'S Departmental Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No-36, Tagore Garden Ext. Market, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421351,ISOFF513,Maa Ambey Traders,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Maa Ambey Traders,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No 1,2,3 Block -S, Jawalapuri, Delhi, Delhi, 110087",,Delhi,West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421377,ISOFF539,The Brew Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No 6 & 7, 1/8 Whs Block, Kirti Nagar, Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421380,ISOFF542,Dbeers Enterprises,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Dbeers Enterprises,,#N/A,#N/A
274710,Jatinder Pal Singhs Routes,171026,"Shop No W-55, Pvc Market, Jwala Puri New Delhi-110085 , New Delhi, Delhi, 110085",,Delhi,North West Delhi,Delhi,India,,,,,,,,0,0,Jitender Pal,Jitender Rajokharia,3421398,ISOFF560,Kva Paper & Allied Agen. P Ltd,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Kva Paper & Allied Agen. P Ltd,,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"G-1, G-2, G-7, G-8, & G-9, Pankaj Plot No.07, Pkt-",,Delhi,South West Delhi,Delhi,,,,,9871212121,,,Pankaj singh,28.5872617,77.0432592,Rohit Kumar,Jitender Rajokharia,3421417,ISOFF579,Krishna Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,18-04-2018 16:57,Rohit Kumar,,,,62,Active,,L-12,Pvt,Krishna Store,,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"G 93 Vcm Plot No 2 Sector 19 Dwarka 110075, Delhi,",,Delhi,South West Delhi,Delhi,,,,,9953855556,,,Sajjan,28.5752809,77.0511729,Rohit Kumar,Jitender Rajokharia,3421438,ISOFF600,The Trident Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-05-2018 15:43,Rohit Kumar,,,,62,Active,,L-12,Pvt,The Trident Store,,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"Shop No 1,2 Giriraj Plaza Plot No -6, L.S.C Bodell",,Delhi,West Delhi,Delhi,,,,,8010887897,,,Mohit ,28.6437471,77.0678813,Rohit Kumar,Jitender Rajokharia,3421451,ISOFF613,The Brew Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,19-04-2018 14:13,Rohit Kumar,,,,62,Active,,L-12,Pvt,The Brew Store,,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"Shop. No-1,2,3,4,5 & 6, Ground Floor, Pocket -6, Csc, Nasir Pur Dwarka, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,0,0,Rohit Kumar,Jitender Rajokharia,3421463,ISOFF625,Pummy Singh Associates,NA,16-03-2018 15:46,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Pummy Singh Associates,,#N/A,#N/A
274711,Rohit Kumars Routes,171026,"Shop No 10 To 12,38 Gf, Vardhman Star City Mall, P",,Delhi,North West Delhi,Delhi,,,,,9990492754,,,Naveen,28.5832554,77.0718303,Rohit Kumar,Jitender Rajokharia,3421466,ISOFF628,Reeta Departmental Store,NA,16-03-2018 15:46,169480,Maneesh Kumar,20-04-2018 16:29,Rohit Kumar,,,,62,Active,,L-12,Pvt,Reeta Departmental Store,,#N/A,#N/A
274505,Anil Sharmas Route,170866,"15, Regal Building, Connaught Place,, New Delhi, D",Connaught Place,Delhi,Central Delhi,Delhi,,,,,9268909196,,,hira lal,28.6301498,77.2180873,Anil Sharma,Rajan Lajras,3413375,ISOFF43,Twenty Four Seven Convenience Store,NA,15-03-2018 14:21,169480,Maneesh Kumar,20-04-2018 17:26,Anil Sharma,,,,62,Active,,L-12,Pvt,Twenty Four Seven Convenience Store,,#N/A,#N/A
274509,Dhiraj Mishras Route,170866,"G-4 & G-5, 67-68 Chandra Bhawan,, Nehru Place, Delhi, Delhi, 110019",Nehru Place,Delhi,New Delhi,Delhi,India,,,,,,,,0,0,Dhiraj Mishra,Rajan Lajras,3413422,ISOFF90,M/S Discount Zone,NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,M/S Discount Zone,,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"M-63, Ground Floor, Greater, Kailash -Ii New Delhi , New Delhi, Delhi",Gk - 2,Delhi,New Delhi,Delhi,India,,,,,,,,0,0,Rajinder Singh,Rajan Lajras,3413435,ISOFF103,Twenty Four Seven Conven. (Gk),NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Twenty Four Seven Conven. (Gk),,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"A-1, Ground Floor, Lajpat, Nagar Part-Ii New Delhi , New Delhi, Delhi",Lajpat Nagar,Delhi,New Delhi,Delhi,India,,,,,,,,0,0,Rajinder Singh,Rajan Lajras,3413436,ISOFF104,Twenty Four Seven Conven.(Ln),NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Twenty Four Seven Conven.(Ln),,#N/A,#N/A
274504,Rajinder Singhs Route,170866,"No.001 Gf Plot No.6, Community Center Saket Malviya Nagar Extn. New Delhi, New Delhi, Delhi, 110017",Malviya Nagar,Delhi,South Delhi,Delhi,India,,,,,,,,0,0,Rajinder Singh,Rajan Lajras,3413442,ISOFF110,Godfrey Phillips India Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,18-04-2018 19:21,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Godfrey Phillips India Ltd,,#N/A,#N/A
274510,Rahul Sharmas Route,170866,"18/43, 18/44, Gf, East Patel, Nagar New Delhi , New Delhi, Delhi",East Patel Nagar,Delhi,Central Delhi,Delhi,India,,,,,,,,0,0,Rahul Sharma,Rajan Lajras,3413462,ISOFF130,Twenty Four Seven Conven. (Pn),NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Twenty Four Seven Conven. (Pn),,#N/A,#N/A
274507,Manoj Ram Rajputs Route,170866,"E-371, Nirman Vihar, Delhi , New Delhi, Delhi, 110092",Nirman Vihar,Delhi,East Delhi,Delhi,India,,,,,,,,0,0,Manoj Ram Rajput,Rajan Lajras,3413761,ISOFF428,Twenty Four Seven Conven.(Nv),NA,15-03-2018 14:21,169480,Maneesh Kumar,02-04-2018 13:14,Maneesh Kumar,,,,13,Active,,L-12,Pvt,Twenty Four Seven Conven.(Nv),,#N/A,#N/A
